model,image,image_sha256,draw,noise_seed,snr_db,payload_uses,scale_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,lpips,ms_ssim,diffusion_nfe,diffusion_seconds
CDDM_author_JSCC_snr13_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,2,2426752320,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013212468475103378,28.7901611328125,0.22342421114444733,0.9438463449478149,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,2,2426752320,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013593187322840095,28.666790008544922,0.27213361859321594,0.9414128065109253,0,0.0
CDDM_author_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,3,3547035537,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013002504128962755,28.859729766845703,0.2337009310722351,0.943183422088623,93,4.06895764201181
CDDM_author_JSCC_snr13_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,3,3547035537,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013302960433065891,28.760517120361328,0.22293156385421753,0.9427201151847839,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,3,3547035537,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013839331222698092,28.588848114013672,0.27315184473991394,0.9428246021270752,0,0.0
CDDM_author_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,4,1374609838,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012786283623427153,28.93255615234375,0.22480884194374084,0.9426859617233276,93,4.051827019022312
CDDM_author_JSCC_snr13_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,4,1374609838,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012888673227280378,28.897918701171875,0.21418529748916626,0.9423344135284424,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,4,1374609838,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013701224233955145,28.632408142089844,0.26599934697151184,0.9425480365753174,0,0.0
CDDM_author_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,5,1280354766,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012387027963995934,29.070329666137695,0.23567688465118408,0.9456195831298828,93,2.742525059962645
CDDM_author_JSCC_snr13_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,5,1280354766,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012920328881591558,28.887264251708984,0.2233763337135315,0.944562554359436,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,5,1280354766,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001357376342639327,28.672998428344727,0.27074742317199707,0.9438424110412598,0,0.0
CDDM_author_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,6,2514716410,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012738429941236973,28.948843002319336,0.22788643836975098,0.9429752230644226,93,4.077739631989971
CDDM_author_JSCC_snr13_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,6,2514716410,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001317159621976316,28.80361557006836,0.21558836102485657,0.9431698322296143,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,6,2514716410,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013725690077990294,28.624658584594727,0.27796217799186707,0.9422247409820557,0,0.0
CDDM_author_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,7,2749392478,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012473025126382709,29.040281295776367,0.2280014157295227,0.9442992210388184,93,4.095852400001604
CDDM_author_JSCC_snr13_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,7,2749392478,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013101663207635283,28.826736450195312,0.21781077980995178,0.9428144693374634,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,7,2749392478,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013646148145198822,28.649900436401367,0.2684831917285919,0.9425193071365356,0,0.0
CDDM_author_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,8,3363835152,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012474253308027983,29.03985595703125,0.23072905838489532,0.9453986883163452,93,4.043158263026271
CDDM_author_JSCC_snr13_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,8,3363835152,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013061221688985825,28.84016227722168,0.22153833508491516,0.944206714630127,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,8,3363835152,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013912396971136332,28.565980911254883,0.27418452501296997,0.9417159557342529,0,0.0
CDDM_author_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,9,1172061299,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0012499666772782803,29.031017303466797,0.23549161851406097,0.9443917274475098,93,4.072682870028075
CDDM_author_JSCC_snr13_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,9,1172061299,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013032287824898958,28.849794387817383,0.22243110835552216,0.9439670443534851,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,16.png,a89c7268ccd4718ba424a99fc4643c572cf692ca6eae887185ceb4e9f11d2e54,9,1172061299,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001385848387144506,28.582843780517578,0.27462461590766907,0.9427401423454285,0,0.0
CDDM_author_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,0,2244636175,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00093869399279356,30.274761199951172,0.17495810985565186,0.9611649513244629,93,4.063846887962427
CDDM_author_JSCC_snr13_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,0,2244636175,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010077720507979393,29.96637725830078,0.17153368890285492,0.9588910937309265,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,0,2244636175,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010113301686942577,29.951068878173828,0.19458559155464172,0.9606838226318359,0,0.0
CDDM_author_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,1,1524062667,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009290119051001966,30.319787979125977,0.1703193634748459,0.9623956680297852,93,4.0356109290150926
CDDM_author_JSCC_snr13_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,1,1524062667,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009929159423336387,30.03087615966797,0.16123031079769135,0.9607701301574707,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,1,1524062667,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010004783980548382,29.997922897338867,0.18965759873390198,0.9603338241577148,0,0.0
CDDM_author_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,2,1497657961,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009353720815852284,30.2901554107666,0.17700397968292236,0.9614132642745972,93,3.218250645964872
CDDM_author_JSCC_snr13_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,2,1497657961,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001008891616947949,29.96155548095703,0.16866160929203033,0.9595984220504761,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,2,1497657961,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.000997764291241765,30.009723663330078,0.1880507618188858,0.9604414701461792,0,0.0
CDDM_author_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,3,4007124,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009487485513091087,30.22848892211914,0.17315298318862915,0.9611782431602478,93,4.053840680979192
CDDM_author_JSCC_snr13_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,3,4007124,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009748617885634303,30.11056900024414,0.16363093256950378,0.9592435359954834,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,3,4007124,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009954418055713177,30.019840240478516,0.19131100177764893,0.9603306651115417,0,0.0
CDDM_author_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,4,623009007,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009424175950698555,30.257566452026367,0.17332661151885986,0.9598655700683594,93,4.035284384968691
CDDM_author_JSCC_snr13_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,4,623009007,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009986492805182934,30.005870819091797,0.16484718024730682,0.9581383466720581,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,4,623009007,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001005425350740552,29.976503372192383,0.1935754418373108,0.9586154222488403,0,0.0
CDDM_author_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,5,743549296,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.000954934861510992,30.20026206970215,0.17209979891777039,0.9609553217887878,93,4.057521972979885
CDDM_author_JSCC_snr13_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,5,743549296,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010616586077958345,29.74015235900879,0.16720068454742432,0.9580329656600952,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,5,743549296,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010310213547199965,29.867324829101562,0.18584269285202026,0.9597736597061157,0,0.0
CDDM_author_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,6,2397878083,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009287558495998383,30.320985794067383,0.17769567668437958,0.9617978930473328,93,4.074616927013267
CDDM_author_JSCC_snr13_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,6,2397878083,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001026592100970447,29.88602066040039,0.17326940596103668,0.9594273567199707,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,6,2397878083,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010160485981032252,29.930856704711914,0.19253361225128174,0.9601275324821472,0,0.0
CDDM_author_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,7,2062833757,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.000942364742513746,30.2578125,0.17830833792686462,0.9612922668457031,93,4.026816745987162
CDDM_author_JSCC_snr13_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,7,2062833757,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.000992962159216404,30.030672073364258,0.1703692078590393,0.960000216960907,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,7,2062833757,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001003539189696312,29.984657287597656,0.18834808468818665,0.961214005947113,0,0.0
CDDM_author_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,8,3251746405,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009565282962284982,30.193023681640625,0.17441651225090027,0.9599456787109375,93,3.636599818011746
CDDM_author_JSCC_snr13_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,8,3251746405,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010486084502190351,29.793869018554688,0.17003686726093292,0.9585752487182617,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,8,3251746405,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010454526636749506,29.806957244873047,0.1902908980846405,0.959151029586792,0,0.0
CDDM_author_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,9,577317050,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009307082509621978,30.311866760253906,0.1729637235403061,0.9603793025016785,93,3.240804767992813
CDDM_author_JSCC_snr13_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,9,577317050,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010113678872585297,29.950908660888672,0.16985265910625458,0.957767903804779,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,17.png,37afcc89fbdcb76d9518e04b2fc011027e2f4cd14b3b2f83cefd721641a47c5b,9,577317050,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010003265924751759,29.998580932617188,0.18970440328121185,0.9602252244949341,0,0.0
CDDM_author_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,0,3653475839,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003383717266842723,24.706058502197266,0.3097932040691376,0.9399497509002686,93,4.0340483210165985
CDDM_author_JSCC_snr13_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,0,3653475839,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003445529378950596,24.627439498901367,0.2933270037174225,0.9380013942718506,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,0,3653475839,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0035243274178355932,24.529237747192383,0.3051835000514984,0.9390658736228943,0,0.0
CDDM_author_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,1,2171210464,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0033634190913289785,24.732189178466797,0.30807071924209595,0.9398846626281738,93,4.051554962003138
CDDM_author_JSCC_snr13_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,1,2171210464,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003479776903986931,24.58448600769043,0.29463303089141846,0.9385280013084412,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,1,2171210464,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0035341891925781965,24.517101287841797,0.31056103110313416,0.9399062395095825,0,0.0
CDDM_author_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,2,3372384775,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00342378206551075,24.654939651489258,0.3102961778640747,0.9381345510482788,93,4.061578510038089
CDDM_author_JSCC_snr13_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,2,3372384775,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003548145992681384,24.49998664855957,0.29803675413131714,0.9348182678222656,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,2,3372384775,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003521288512274623,24.532983779907227,0.3122061491012573,0.9392125010490417,0,0.0
CDDM_author_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,3,3743537959,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0033308498095721006,24.774452209472656,0.30035603046417236,0.9396796226501465,93,4.081511104013771
CDDM_author_JSCC_snr13_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,3,3743537959,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003457930637523532,24.61183738708496,0.28391680121421814,0.9376451969146729,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,3,3743537959,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003516120370477438,24.539363861083984,0.30797848105430603,0.9396461248397827,0,0.0
CDDM_author_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,4,351674526,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0033856858499348164,24.703533172607422,0.30918192863464355,0.9378246665000916,93,4.0550888029974885
CDDM_author_JSCC_snr13_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,4,351674526,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003483678214251995,24.579620361328125,0.28928640484809875,0.9364334940910339,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,4,351674526,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003508305177092552,24.549026489257812,0.30728256702423096,0.9385697841644287,0,0.0
CDDM_author_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,5,4163661445,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0034075817093253136,24.675537109375,0.3078487515449524,0.9393400549888611,93,3.6535794269875623
CDDM_author_JSCC_snr13_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,5,4163661445,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0034893937408924103,24.57250213623047,0.298672080039978,0.9377915263175964,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,5,4163661445,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0035349689424037933,24.516145706176758,0.30954912304878235,0.9388529062271118,0,0.0
CDDM_author_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,6,4250322974,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003410705830901861,24.671558380126953,0.3036118745803833,0.9394328594207764,93,3.7500976579613052
CDDM_author_JSCC_snr13_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,6,4250322974,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003487933427095413,24.574317932128906,0.2898193299770355,0.9373822212219238,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,6,4250322974,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003510603681206703,24.54618263244629,0.3036149740219116,0.9407230615615845,0,0.0
CDDM_author_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,7,3195393896,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003417639760300517,24.662738800048828,0.30844536423683167,0.9379462003707886,93,4.04916295199655
CDDM_author_JSCC_snr13_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,7,3195393896,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003528003115206957,24.524709701538086,0.2927164137363434,0.9372131824493408,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,7,3195393896,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0035499536897987127,24.497774124145508,0.3104880452156067,0.9393805265426636,0,0.0
CDDM_author_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,8,3148541972,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003319883719086647,24.788772583007812,0.301984578371048,0.9395284652709961,93,4.02421043603681
CDDM_author_JSCC_snr13_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,8,3148541972,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0033701469656080008,24.723512649536133,0.290185809135437,0.937025249004364,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,18.png,1a9258c365988961d87a0598725b609139c303ad48a5aad6c503c3b1a87849aa,8,3148541972,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.003457542508840561,24.612323760986328,0.29844146966934204,0.9397643804550171,0,0.0
