model,image,image_sha256,snr_db,draw,noise_seed,payload_uses,scale_uses,rate_map_bits,rate_map_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,ms_ssim,lpips
swin_mse_c64_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,2,2310409658,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0007388857193291187,31.314228057861328,0.981951117515564,0.05795922130346298
swin_mse_c64_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,3,1166698755,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0007475176826119423,31.26378631591797,0.9817880392074585,0.05601261183619499
swin_mse_c64_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,4,2138521498,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0007439807523041964,31.284385681152344,0.981742262840271,0.05469221621751785
swin_mse_c64_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,5,2286467145,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0007501690997742116,31.248409271240234,0.9814194440841675,0.05768847092986107
swin_mse_c64_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,6,4264189687,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.000736155197955668,31.330307006835938,0.9816882014274597,0.05633418262004852
swin_mse_c64_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,7,653540486,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0007447524694725871,31.27988052368164,0.9818589091300964,0.058783434331417084
swin_mse_c64_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,8,615988308,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0007438734173774719,31.285009384155273,0.9818681478500366,0.05477554723620415
swin_mse_c64_paid_metadata,07.png,b77d3f006f42414bb242222e0482e750c0fb9e5ee8d4bed2f6f11c5605fe54a4,10.0,9,769145919,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0007146277348510921,31.459199905395508,0.9824210405349731,0.05553429573774338
swin_mse_c64_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,0,3665181027,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.001598047441802919,27.9641056060791,0.9772517085075378,0.07044557482004166
swin_mse_c64_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,1,2366869995,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0016206782311201096,27.903032302856445,0.9763340950012207,0.06839677691459656
swin_mse_c64_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,2,3357623517,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0016265630256384611,27.887290954589844,0.9773461222648621,0.06400797516107559
swin_mse_c64_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,3,1908862090,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0016236647497862577,27.895038604736328,0.9769176244735718,0.07147874683141708
swin_mse_c64_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,4,3584723941,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0016090957215055823,27.934181213378906,0.9778477549552917,0.06971623003482819
swin_mse_c64_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,5,1644508031,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.001593882916495204,27.97543716430664,0.9776710867881775,0.06900301575660706
swin_mse_c64_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,6,2079618223,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0016202784609049559,27.904102325439453,0.97725510597229,0.0711008608341217
swin_mse_c64_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,7,2921130079,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.001591578358784318,27.981719970703125,0.9777649641036987,0.0721743032336235
swin_mse_c64_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,8,1534131277,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0015913310926407576,27.98239517211914,0.9777007102966309,0.06929202377796173
swin_mse_c64_paid_metadata,08.png,ba23983c76b4832ee0e8af0592664756841a16779acd69f792e268fb6d13d6e7,10.0,9,3906330760,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0015745637938380241,28.028396606445312,0.9771477580070496,0.06879661977291107
swin_mse_c64_paid_metadata,09.png,6a4361c2fc194feb4edaa9f9a4a0620fb9943e460ac7fdf037fb0f6dd6607a7d,10.0,0,3008023130,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00027394681819714606,35.62333679199219,0.9871994853019714,0.07209408283233643
swin_mse_c64_paid_metadata,09.png,6a4361c2fc194feb4edaa9f9a4a0620fb9943e460ac7fdf037fb0f6dd6607a7d,10.0,1,495565783,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0002657068835105747,35.75597381591797,0.9877381324768066,0.06931204348802567
swin_mse_c64_paid_metadata,09.png,6a4361c2fc194feb4edaa9f9a4a0620fb9943e460ac7fdf037fb0f6dd6607a7d,10.0,2,1450200883,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0002721988712437451,35.65113830566406,0.9874992370605469,0.07070757448673248
swin_mse_c64_paid_metadata,09.png,6a4361c2fc194feb4edaa9f9a4a0620fb9943e460ac7fdf037fb0f6dd6607a7d,10.0,3,2287472751,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0002842784160748124,35.462562561035156,0.9874855875968933,0.07002949714660645
swin_mse_c64_paid_metadata,09.png,6a4361c2fc194feb4edaa9f9a4a0620fb9943e460ac7fdf037fb0f6dd6607a7d,10.0,4,1313588783,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.0002794605679810047,35.53679656982422,0.9873377680778503,0.07382592558860779
swin_mse_c64_paid_metadata,09.png,6a4361c2fc194feb4edaa9f9a4a0620fb9943e460ac7fdf037fb0f6dd6607a7d,10.0,5,2230534372,8192.0,32,0,0,2,0.041666666666666664,0.041839599609375,0.00026799977058544755,35.718658447265625,0.9872292280197144,0.06943169236183167
